CustomerID,churn_probability
5269-NRGDP,0.0193
6195-MELTI,0.0307
2121-JAFOM,0.0836
8818-DOPVL,0.5149
1227-UDMZR,0.0361
5198-HQAEN,0.049
2167-FQSTQ,0.0503
2819-GWENI,0.0054
3572-UUHRS,0.0207
2692-PFYTJ,0.4767
5955-EPOAZ,0.1784
6821-JPCDC,0.3536
8815-LMFLX,0.0298
9135-HSWOC,0.0017
8582-KRHPJ,0.1219
5811-IWXYM,0.0625
7044-YAACC,0.7713
8189-XRIKE,0.4503
1506-YJTYT,0.004
4123-DVHPH,0.7201
2228-BZDEE,0.0069
2789-CZANW,0.0099
7596-LDUXP,0.3072
3740-RLMVT,0.0368
2192-OZITF,0.0154
5651-CPDND,0.1954
2186-QZEYA,0.1817
1131-ALZWV,0.0532
7729-XBTWX,0.0015
9134-WYRVP,0.0874
3284-SVCRO,0.02
9732-OUYRN,0.0305
0559-CKHUS,0.0218
2931-SVLTV,0.0761
7504-UWHNB,0.3251
2582-FFFZR,0.4886
8908-NMQTX,0.0263
1431-AIDJQ,0.006
6288-LBEAR,0.2599
8413-YNHNV,0.0139
5808-TOTXO,0.0814
4369-NYSCF,0.0635
6333-YDVLT,0.1218
5324-KTGCG,0.0293
5599-HVLTW,0.5772
7394-LWLYN,0.7621
6873-UDNLD,0.1214
2700-LUEVA,0.298
0958-YHXGP,0.5123
1101-SSWAG,0.4943
5743-KHMNA,0.0084
4194-FJARJ,0.0027
5325-UWTWJ,0.3119
3969-GYXEL,0.3663
9208-OLGAQ,0.5747
3244-CQPHU,0.0627
2674-MLXMN,0.3446
9708-HPXWZ,0.424
6992-TKNYO,0.1032
4468-YDOVK,0.1743
5792-JALQC,0.0204
2200-DSAAL,0.0503
4302-ZYFEL,0.0038
9351-LZYGF,0.1191
4366-CTOUZ,0.0637
1518-OMDIK,0.1937
6671-NGWON,0.1245
0595-ITUDF,0.052
1955-IBMMB,0.0096
0096-BXERS,0.5299
3806-YAZOV,0.1993
7998-ZLXWN,0.1208
6253-WRFHY,0.0816
9133-AYJZG,0.5272
2675-OTVVJ,0.5186
8680-CGLTP,0.0605
8430-TWCBX,0.0267
5018-GWURO,0.4356
6741-QRLUP,0.0185
4737-HOBAX,0.0334
0537-QYZZN,0.1612
3340-QBBFM,0.0651
8200-KLNYW,0.1156
3372-CDXFJ,0.0178
4781-ZXYGU,0.1311
7632-YUTXB,0.007
2718-YSKCS,0.0019
9896-UYMIE,0.1253
0853-NWIFK,0.2071
8212-CRQXP,0.5357
6980-CDGFC,0.0352
7691-XVTZH,0.0997
2520-SGTTA,0.0306
2277-VWCNI,0.4502
1088-CNNKB,0.0508
1930-BZLHI,0.0443
5868-YTYKS,0.1894
3525-DVKFN,0.015
1482-OXZSY,0.4601
0377-JBKKT,0.0224
5778-BVOFB,0.2925
3373-YZZYM,0.0817
0228-MAUWC,0.2136
7663-YJHSN,0.0633
4915-BFSXL,0.003
3086-RUCRN,0.1989
5215-LNLDJ,0.1686
7576-JMYWV,0.1074
0257-KXZGU,0.0341
1307-ATKGB,0.4868
3714-XPXBW,0.1507
1850-AKQEP,0.0519
2824-DXNKN,0.0065
5227-JSCFE,0.0166
0848-ZGQIJ,0.6827
3621-CHYVB,0.201
8042-RNLKO,0.0226
5372-FBKBN,0.0374
0420-TXVSG,0.0265
6217-TOWGS,0.5417
1045-LTCYT,0.0292
1544-JJMYL,0.0493
4636-JGAAI,0.4515
6874-SGLHU,0.266
5951-AOFIH,0.1561
3059-NGMXB,0.0574
8652-YHIYU,0.1571
5278-PNYOX,0.0518
3486-HOOGQ,0.0033
5061-PBXFW,0.0154
8630-FJLIB,0.4664
3891-NLXJB,0.0221
4749-OJKQU,0.7535
0577-WHMEV,0.5238
5453-AXEPF,0.5903
3639-XJHKQ,0.0994
3716-LRGXK,0.1172
2263-SFSQZ,0.0029
9950-MTGYX,0.0037
3397-AVTKU,0.042
4825-FUREZ,0.019
2672-OJQZP,0.4837
3134-DSHVC,0.0408
7821-DPRQE,0.374
2001-EWBQU,0.0981
1608-GMEWB,0.464
6695-AMZUF,0.0148
8410-BGQXN,0.1668
1619-YWUBB,0.0204
7611-YKYTC,0.0615
0365-GXEZS,0.417
0082-OQIQY,0.4314
3606-SBKRY,0.2602
0667-NSRGI,0.1203
6893-ODYYE,0.0708
8242-JSVBO,0.3151
9541-ZPSEA,0.0047
2665-NPTGL,0.7067
1139-WUOAH,0.0314
4693-VWVBO,0.2546
6937-GCDGQ,0.0208
0988-JRWWP,0.596
5075-JSDKI,0.0138
8644-XYTSV,0.2604
3873-WOSBC,0.0136
7465-ZZRVX,0.8143
7975-JMZNT,0.0255
7251-XFOIL,0.2526
4116-IQRFR,0.0323
8259-DZLIZ,0.0125
0442-ZXKVS,0.2436
7853-WNZSY,0.3554
3120-FAZKD,0.003
8606-OEGQZ,0.0121
0225-ZORZP,0.7054
9489-JMTTN,0.0035
0575-CUQOV,0.2941
0967-BMLBD,0.0151
2830-LEWOA,0.0178
5006-MXVRN,0.0086
8327-WKMIE,0.0215
6917-FIJHC,0.0143
5329-KRDTM,0.02
7797-EJMDP,0.1973
3530-VWVGU,0.0166
6368-NWMCE,0.138
3633-CDBUW,0.0688
0707-HOVVN,0.0277
3956-MGXOG,0.4634
9274-UARKJ,0.5332
4077-HWUYD,0.0047
0103-CSITQ,0.272
8671-KKKOS,0.2244
7305-ZWMAJ,0.0381
9518-XXBXE,0.469
6578-KRMAW,0.2486
4860-IJUDE,0.3814
9688-YGXVR,0.2701
0423-UDIJQ,0.1659
1945-XISKS,0.008
5360-LJCNJ,0.1319
2607-FBDFF,0.4226
1100-DDVRV,0.5069
6728-WYQBC,0.3012
9029-FEGVJ,0.4199
7216-KAOID,0.0058
6145-NNPNO,0.5013
5339-TJFEK,0.1112
2074-GUHPQ,0.2297
4625-XMOYM,0.0023
5827-MWCZK,0.0725
1385-TQOZW,0.1464
5914-XRFQB,0.0859
4329-YPDDQ,0.398
4804-NCPET,0.0038
5944-UGLLK,0.0779
7787-BNTZM,0.1393
2252-ISRNH,0.1974
9415-TPKRV,0.0868
5322-TEUJK,0.0091
1866-DIOQZ,0.0644
8375-KVTHK,0.2097
2697-NQBPF,0.4956
3709-OIJEA,0.205
1386-ZIKUV,0.1481
0599-XNYDO,0.482
6377-WHAOX,0.5437
6855-VLGOS,0.0014
8999-XXGNS,0.3079
8746-OQQRW,0.2309
3181-MIZBN,0.028
0471-ARVMX,0.363
7766-CLTIC,0.2395
5650-YLIBA,0.4121
0825-CPPQH,0.0069
9084-OAYKL,0.0053
6122-LJADA,0.0055
2400-XIWIO,0.0279
7524-VRLPL,0.0155
7569-NMZYQ,0.0145
5201-USSQZ,0.3768
2105-PHWON,0.43
1494-EJZDW,0.0039
4884-TVUQF,0.0381
8003-EWNDZ,0.1776
1897-RCFUM,0.0107
9256-JTBNZ,0.1029
2211-RMNHO,0.0048
2432-TFSMK,0.4013
4929-ROART,0.1694
1834-ABKHQ,0.0115
1741-WTPON,0.0098
3932-IJWDZ,0.3964
1240-HCBOH,0.0098
3594-KADLU,0.4102
8065-BVEPF,0.2751
3796-ENZGF,0.0252
1734-ZMNTZ,0.0052
2853-CWQFQ,0.3887
0813-TAXXS,0.0526
2519-TWKFS,0.0206
0626-QXNGV,0.0174
6723-CEGQI,0.0078
4732-RRJZC,0.0289
9499-XPZXM,0.0146
4338-EYCER,0.2725
3007-FDPEA,0.3311
6350-XFYGW,0.8112
8513-OLYGY,0.0472
0311-QYWSS,0.301
8705-DWKTI,0.2518
8755-IWJHN,0.3603
4480-QQRHC,0.5354
0929-PECLO,0.3366
3680-CTHUH,0.1274
1202-KKGFU,0.2013
6112-KTHFQ,0.1336
1852-XEMDW,0.1402
1820-DJFPH,0.0028
9426-SXNHE,0.2623
9068-FHQHD,0.0024
1269-FOYWN,0.0054
9470-YFUYI,0.0548
7402-EYFXX,0.6625
9895-VFOXH,0.6054
1230-QAJDW,0.4962
5701-ZIKJE,0.1881
5032-MIYKT,0.7529
7396-VJUZB,0.0783
9717-QEBGU,0.7451
5172-RKOCB,0.0694
6509-TSGWN,0.0163
3178-CIFOT,0.0434
4530-NDRKU,0.0095
5985-TBABQ,0.0992
9800-ONTFE,0.1641
6743-HHQPF,0.2521
8455-HIRAQ,0.2005
6616-AALSR,0.0197
9415-ZNBSX,0.0051
4018-KJYUY,0.0297
3884-UEBXB,0.0034
8780-RSYYU,0.0832
5537-UXXVS,0.1086
1791-PQHBB,0.3409
8701-DGLVH,0.0066
8741-LQOBK,0.0217
8082-GHXOP,0.11
0980-FEXWF,0.0142
3011-WQKSZ,0.075
8218-FFJDS,0.0329
1986-PHGZF,0.1995
9360-OMDZZ,0.644
0345-XMMUG,0.1329
8024-XNAFQ,0.05
2988-GBIVW,0.4096
2832-SCUCO,0.2964
7036-ZZKBD,0.2267
0265-PSUAE,0.1373
0463-TXOAK,0.0057
0594-UFTUL,0.0312
9509-MPYOD,0.023
9128-CPXKI,0.0716
0129-KPTWJ,0.4201
5855-EIBDE,0.0566
5365-LLFYV,0.4606
5956-YHHRX,0.6676
6008-NAIXK,0.1691
1928-BXYIV,0.5316
5760-FXFVO,0.505
0961-ZWLVI,0.1224
5181-OABFK,0.0029
4007-NHVHI,0.3377
7816-VGHTO,0.0175
5871-DGTXZ,0.0236
7550-WIQVA,0.0646
7544-ZVIKX,0.0475
0016-QLJIS,0.0051
7508-DQAKK,0.0219
5176-OLSKT,0.0219
9356-AXGMP,0.3545
3556-BVQGL,0.0722
8979-CAMGB,0.1943
7581-EBBOU,0.0415
5073-RZGBK,0.0152
2192-CKRLV,0.0554
3154-HMWUU,0.0136
6119-SPUDB,0.0142
6522-OIQSX,0.0109
7813-ZGGAW,0.4046
8748-HFWBO,0.0086
1052-QJIBV,0.0013
1319-YLZJG,0.5163
0723-FDLAY,0.1038
3050-RLLXC,0.0029
9298-WGMRW,0.0798
3088-LHEFH,0.4814
6583-KQJLK,0.7334
8544-JNBOX,0.008
6681-ZSEXG,0.0273
6139-ZZRBQ,0.0074
6116-RFVHN,0.6555
8884-FEEWR,0.024
3125-RAHBV,0.0413
0373-AIVNJ,0.1262
1682-VCOIO,0.0357
2072-ZVJJX,0.0125
8849-AYPTR,0.4955
9518-IMLHK,0.101
3646-ITDGM,0.0078
3569-VLDHH,0.0101
8224-KDLKN,0.0016
7594-LZNWR,0.2199
4001-TSBTV,0.0858
8727-XDPUD,0.0379
1043-UXOVO,0.0528
1064-FBXNK,0.0458
3996-ZNWYK,0.0012
2878-DHMIN,0.0074
7762-ONLJY,0.0169
5795-BKOYE,0.0046
7402-PWYJJ,0.2775
0018-NYROU,0.7406
7501-VTYLJ,0.2094
7608-RGIRO,0.0072
0480-BIXDE,0.7067
5895-QSXOD,0.366
9814-AOUDH,0.0058
6175-IRFIT,0.5324
8760-ZRHKE,0.0137
1622-HSHSF,0.3718
6749-UTDVX,0.1183
5542-DHSXL,0.3229
9102-OXKFY,0.0207
5216-WASFJ,0.6699
7808-DVWEP,0.3008
2284-VFLKH,0.2096
0366-NQSHS,0.2232
3807-BPOMJ,0.2559
3892-NXAZG,0.0102
4948-WBBKL,0.3921
4182-BGSIQ,0.0342
0988-AADSA,0.0026
9972-NKTFD,0.0895
3717-LNXKW,0.3698
5734-EJKXG,0.1735
2207-RYYRL,0.0023
6729-FZWSY,0.0167
9695-IDRZR,0.0455
8144-DGHXP,0.0223
7814-LEEVE,0.4838
8631-WUXGY,0.2506
5906-DVAPM,0.012
6654-QGBZZ,0.301
8348-JLBUG,0.0863
5641-DMBFJ,0.0543
9200-NLNPD,0.1522
2664-XJZNO,0.0091
3339-EAQNV,0.2664
0921-OHLVP,0.4997
8350-NYMVI,0.1017
1600-DILPE,0.2862
0536-ESJEP,0.0424
4654-GGUII,0.1015
6478-HRRCZ,0.0519
8510-BBWMU,0.0279
6857-TKDJV,0.0017
2360-RDGRO,0.4665
0584-BJQGZ,0.1814
1360-XFJMR,0.2498
5730-RIITO,0.1388
9058-MJLZC,0.4878
0902-XKXPN,0.0015
5177-RVZNU,0.0135
0056-EPFBG,0.0101
8993-IZEUX,0.4269
8190-ZTQFB,0.2261
0931-MHTEM,0.1557
7515-LODFU,0.0064
0440-UEDAI,0.116
1337-BOZWO,0.039
0868-VJRDR,0.0528
6344-SFJVH,0.2198
3950-VPYJB,0.0037
8041-TMEID,0.0886
7321-ZNSLA,0.0078
6941-KXRRV,0.1092
8727-JQFHV,0.0014
9475-NNDGC,0.2395
1355-KUSBG,0.1345
3688-FTHLT,0.3981
0899-LIIBW,0.5757
1384-RCUXW,0.4765
5825-XJOCM,0.0257
6848-YLDFR,0.0145
8125-QPFJD,0.0409
2320-YKQBO,0.1245
4973-RLZVI,0.046
7869-ZYDST,0.3368
4501-UYKBC,0.0887
1215-EXRMO,0.0118
2305-MRGLV,0.2851
8404-VIOMB,0.0305
2359-KLTEK,0.1288
5304-EFJLP,0.1208
2673-ZALNP,0.0688
9184-GALIL,0.0107
4393-RYCRE,0.2118
9746-MDMBK,0.0457
3162-ZJZFU,0.062
8404-GFGCZ,0.6658
8875-AKBYH,0.655
0533-UCAAU,0.1271
1394-SUIUH,0.2616
3521-MNKLV,0.1648
2533-TIBIX,0.0752
5092-STPKP,0.0803
0114-PEGZZ,0.5138
3359-DSRKA,0.0017
8639-NHQEI,0.0107
7161-DFHUF,0.0132
3720-DBRWL,0.0324
8565-WUXZU,0.0252
4994-OBRSZ,0.0134
0562-FGDCR,0.0027
2436-QBZFP,0.0911
3420-YJLQT,0.743
6040-CGACY,0.0868
6582-PLFUU,0.0014
8242-PDSGJ,0.0251
0264-CNITK,0.0012
0089-IIQKO,0.1489
7839-NUIAA,0.0205
6075-QMNRR,0.0891
5966-EMAZU,0.199
0440-EKDCF,0.0181
4774-HHGGS,0.0179
2055-BFOCC,0.0676
8180-AKMJV,0.5703
4298-OYIFC,0.7369
5566-SOEZD,0.029
9842-EFSYY,0.4257
2272-WUSPA,0.1357
4584-LBNMK,0.042
3898-GUYTS,0.3278
0930-EHUZA,0.0495
9975-SKRNR,0.2852
3703-KBKZP,0.5119
4973-MGTON,0.0264
3682-YEUWS,0.0465
1223-UNPKS,0.0032
3446-QDSZF,0.3617
5117-IFGPS,0.6618
7379-FNIUJ,0.7456
1627-AFWVJ,0.013
4486-EFAEB,0.1677
0060-FUALY,0.4023
6954-OOYZZ,0.2975
7088-FBAWU,0.0482
8313-AFGBW,0.0573
3097-IDVPU,0.0517
2197-OMWGI,0.0143
2303-PJYHN,0.3497
9795-VOWON,0.2827
1237-WIYYZ,0.1077
1987-AUELQ,0.0126
7852-LECYP,0.5199
4822-LPTYJ,0.1396
8165-CBKXO,0.0097
6527-PZFPV,0.0096
9593-CVZKR,0.0025
8595-SIZNC,0.0904
5236-XMZJY,0.0627
4827-DPADN,0.0051
2694-CIUMO,0.4759
5846-ABOBJ,0.012
1439-LCGVL,0.0466
0909-SDHNU,0.1428
4647-XXZAM,0.0739
7740-KKCXF,0.2137
5360-XGYAZ,0.0058
3557-HTYWR,0.0158
8920-NAVAY,0.1929
1699-TLDLZ,0.0045
5600-PDUJF,0.2653
0567-XRHCU,0.0076
2067-QYTCF,0.4838
7407-SUJIZ,0.0614
9150-KPBJQ,0.031
0052-DCKON,0.1431
3654-ARMGP,0.0274
9699-UBQFS,0.5237
9367-TCUYN,0.0992
1261-FWTTE,0.3563
3528-HFRIQ,0.3014
0708-SJDIS,0.1395
2073-QBVBI,0.0733
6928-ONTRW,0.0012
3320-VEOYC,0.7362
5231-FIQPA,0.0124
6617-WLBQC,0.0393
2599-CIPQE,0.0063
8774-GSBUN,0.0102
7326-RIGQZ,0.2434
1401-FTHFQ,0.0106
0254-FNMCI,0.0494
1848-LBZHY,0.3245
8118-TJAFG,0.2207
5429-LWCMV,0.6793
7298-IZWLY,0.378
9758-MFWGD,0.0175
3955-JBZZM,0.4471
4815-TUMEQ,0.0749
9909-IDLEK,0.0998
4092-OFQZS,0.0506
1561-BWHIN,0.0072
9927-DSWDF,0.5317
9500-LTVBP,0.2265
7252-NTGSS,0.463
8149-AIQCG,0.3229
1360-JYXKQ,0.2919
0899-WZRSD,0.2508
3255-GRXMG,0.1091
4828-FAZPK,0.1506
6094-ZIVKX,0.0333
6925-BAYGL,0.0141
3262-EIDHV,0.0048
7354-OIJLX,0.6131
1376-HHBDV,0.1072
6133-OZILE,0.3183
4135-FRWKJ,0.0121
6551-ZCOTS,0.0553
7191-ADRGF,0.0735
5018-LXQQG,0.0204
6892-BOGQE,0.0132
1746-TGTWV,0.7769
5995-SNNEW,0.7332
8050-WYBND,0.1477
2821-WARNZ,0.0078
4879-GZLFH,0.1469
8314-HTWVE,0.0069
9402-ROUMJ,0.0249
2507-QZPQS,0.4858
7159-NOKYQ,0.1424
5707-ZMDJP,0.0035
8779-YIQQA,0.0076
7136-IHZJA,0.0184
8966-OIQHG,0.0072
7074-STDCN,0.2376
8739-QOTTN,0.3261
1399-OUPJN,0.0019
0277-BKSQP,0.1412
5774-XZTQC,0.0314
2676-SSLTO,0.0348
6266-QHOJZ,0.0998
7269-JISCY,0.0362
0363-SVHYR,0.0037
8547-NSBBO,0.2016
6591-QGOYB,0.3775
9070-BCKQP,0.0838
6421-SZVEM,0.0472
1328-EUZHC,0.0247
8878-RYUKI,0.191
9633-DENPU,0.2043
7811-JIVPF,0.1318
7113-HIPFI,0.0012
8541-QVFKM,0.668
9258-CNWAC,0.0082
5371-VYLSX,0.2822
6374-AFWOX,0.0136
5317-FLPJF,0.0276
7621-VPNET,0.3805
6034-YMTOB,0.4964
4903-CNOZC,0.088
4353-HYOJD,0.027
7267-FRMJW,0.0029
4188-FRABG,0.3266
4128-ETESU,0.5482
0620-DLSLK,0.5235
3850-OKINF,0.0148
1156-ZFYDO,0.3746
3295-YVUSR,0.7915
8016-NCFVO,0.3344
4119-ZYPZY,0.0854
5549-ZGHFB,0.0021
7577-SWIFR,0.8835
0303-WMMRN,0.1805
6408-OTUBZ,0.1022
5204-HMGYF,0.0111
1078-TDCRN,0.7226
3727-OVPRY,0.0065
3797-FKOGQ,0.373
7622-NXQZR,0.1866
6196-HBOBZ,0.1224
3970-XGJDU,0.0095
7017-VFULY,0.3253
5562-YJQGT,0.2255
8807-OPMBM,0.0028
5439-WIKXB,0.5567
8294-UIMBA,0.238
8109-YUOHE,0.0563
5840-NVDCG,0.0059
8092-NLTGF,0.0079
5928-QLDHB,0.6288
9840-EFJQB,0.7399
0696-UKTOX,0.0643
4801-KFYKL,0.0675
3472-OAOOR,0.0574
6135-OZQVA,0.3857
2252-JHJGE,0.1871
4188-PCPIG,0.0216
7105-BENQF,0.0499
7721-DVEKZ,0.299
3566-VVORZ,0.2885
9507-HSMMZ,0.0057
2480-SQIOB,0.1236
7813-TKCVO,0.0542
0128-MKWSG,0.0775
4350-ZTLPI,0.2683
0361-HJRDX,0.0203
5727-MYATE,0.0043
3823-KYNQY,0.07
7570-WELNY,0.0669
3021-VLNRJ,0.0205
2080-CAZNM,0.5575
1028-FFNJK,0.6588
6907-FLBER,0.626
3001-UNBTL,0.2794
5982-PSMKW,0.0129
3507-GASNP,0.0029
7096-ZNBZI,0.01
1676-MQAOA,0.0128
0786-IVLAW,0.1754
7566-DSRLQ,0.1291
7245-JMTTQ,0.2442
6050-IJRHS,0.0772
6202-JVYEU,0.1106
8591-TKMZH,0.0137
0734-OXWBT,0.2719
4282-ACRXS,0.3529
0365-TRTPY,0.2282
7349-ALMUX,0.0119
6502-KUGLL,0.026
1841-YSJGV,0.0648
3511-BFTJW,0.003
7668-XCFYV,0.7993
5018-HEKFO,0.1657
2923-ARZLG,0.1004
3976-NLDEZ,0.2925
2282-YGNOR,0.0364
5336-UFNZP,0.0778
6854-EXGSF,0.298
1241-EZFMJ,0.0153
9233-PSYHO,0.331
5376-PCKNB,0.0428
8044-BGWPI,0.0478
4060-LDNLU,0.7172
3589-PPVKW,0.2517
5887-IKKYO,0.0115
1755-RMCXH,0.0605
3858-XHYJO,0.2669
4299-SIMNS,0.5688
7025-IWFHT,0.1644
6261-LHRTG,0.1577
7841-FCRQD,0.0876
2056-EVGZL,0.0182
8777-MBMTS,0.0945
7753-USQYQ,0.0566
7661-CPURM,0.2225
6233-HXJMX,0.3977
5902-WBLSE,0.0018
3239-TPHPZ,0.0598
5115-GZDEL,0.0088
3338-CVVEH,0.6845
2615-YVMYX,0.4763
2851-STERV,0.1448
4393-GEADV,0.0076
8486-AYEQH,0.4274
5419-JKZNQ,0.3817
2495-KZNFB,0.4627
1409-PHXTF,0.1765
4560-WQAQW,0.0392
9591-YVTEB,0.2073
9309-BZGNT,0.0902
4274-DRSQT,0.1699
2027-DNKIV,0.0084
8075-GXIUB,0.0876
2885-HIJDH,0.0037
5424-RLQLC,0.2911
6507-DTJZV,0.1728
7673-BQGKU,0.0012
6723-WSNTY,0.2314
2725-IWWBA,0.0047
1061-PNTHC,0.081
0394-YONDK,0.0015
6574-MCOEH,0.0425
7399-QHBJS,0.002
0997-YTLNY,0.0619
9479-HYNYL,0.0371
9708-KFDBY,0.2809
3642-GKTCT,0.1303
0774-RMNUW,0.0044
1334-PDUKM,0.1275
0756-MPZRL,0.0517
2242-MFOTG,0.1265
2927-CVULT,0.0114
2144-BFDSO,0.376
8745-PVESG,0.0476
7647-GYYKX,0.0025
5647-FXOTP,0.5764
9700-ISPUP,0.0782
9839-ETQOE,0.0787
6078-VESFR,0.492
9027-TMATR,0.0554
1941-HOSAM,0.6295
9110-HSGTV,0.0195
0704-VCUMB,0.0109
6171-ZTVYB,0.1092
1935-IMVBB,0.3208
2535-PBCGC,0.0295
1470-PSXNM,0.0702
2498-XLDZR,0.0036
9866-OCCKE,0.0909
5338-YHWYT,0.0042
7718-UPSKJ,0.1345
8731-WBBMB,0.2393
1448-CYWKC,0.0626
7901-IIDQV,0.0804
2690-DVRVK,0.0257
1270-XKUCC,0.0026
0334-ZFJSR,0.0533
5583-EJXRD,0.0058
4565-EVZMJ,0.0272
3327-YBAKM,0.1433
9441-QHEVC,0.2925
6705-LNMDD,0.1089
2580-ASVVY,0.0501
3370-GQEAL,0.1466
5032-USPKF,0.0856
4254-QPEDE,0.0376
6283-GITPX,0.004
0771-CHWSK,0.0209
9788-HNGUT,0.0647
9495-REDIY,0.0845
5375-XLDOF,0.0137
1172-VIYBP,0.0048
6559-PDZLR,0.4528
8992-OBVDG,0.1835
4273-MBHYA,0.7895
4724-WXVWF,0.2982
5701-GUXDC,0.1177
1460-UZPRJ,0.0093
6082-GLJIX,0.0781
2495-TTHBQ,0.0728
0485-ZBSLN,0.0016
3810-PJUHR,0.0015
0847-HGRML,0.0032
8232-CTLKO,0.0046
9227-YBAXE,0.006
9860-LISIZ,0.0487
0112-QAWRZ,0.2379
2786-GCDPI,0.4653
4043-MKDTV,0.1033
9229-RQABD,0.0504
8313-KTIHG,0.4526
5320-BRKGK,0.0035
6284-KMNUF,0.3401
6229-UOLQL,0.0121
3137-LUPIX,0.4702
6143-JQKEA,0.2544
8676-OOQEJ,0.4443
9701-CDXHR,0.2203
8124-NZVGJ,0.3636
2162-FRZAA,0.0034
5118-MUEYH,0.4571
5627-TVBPP,0.0169
3936-QQFLL,0.2232
2589-AYCRP,0.0183
4067-HLYQI,0.312
5124-EOGYE,0.0112
5057-RKGLH,0.0058
0292-WEGCH,0.0652
8910-ICHIU,0.1323
4097-YODCF,0.1729
9715-WZCLW,0.0204
9786-YWNHU,0.0016
6407-GSJNL,0.0106
4049-ZPALD,0.0903
3733-UOCWF,0.1724
6833-JMZYP,0.5746
1310-QRITU,0.3397
8961-QDZZJ,0.0621
9715-SBVSU,0.0129
8490-BXHEO,0.455
7173-TETGO,0.046
7929-SKFGK,0.0515
2300-RQGOI,0.0089
3563-SVYLG,0.0014
6435-VWCCY,0.0963
4998-IKFSE,0.5414
8630-QSGXK,0.0609
2455-USLMV,0.3028
9488-FVZCC,0.0038
5995-WWKKG,0.048
7879-CGSFV,0.1319
9921-EZKBY,0.2505
7432-FFVAR,0.0295
7246-ZGQDF,0.3069
4456-RHSNB,0.0579
2481-SBOYW,0.0068
7109-MFBYV,0.1532
1833-TCXKK,0.5491
1832-PEUTS,0.0204
8660-BUETV,0.3607
0580-PIQHM,0.0433
5696-CEIQJ,0.0098
1696-HXOWK,0.1177
3026-ATZYV,0.0157
4012-YCFAI,0.0137
9970-QBCDA,0.1474
9496-IVVRP,0.0405
2657-VPXTA,0.3061
6551-VLJMV,0.0152
1221-GHZEP,0.0148
9289-LBQVU,0.087
3458-IDMFK,0.0187
6933-FHBZC,0.0824
0221-NAUXK,0.039
9770-KXGQU,0.0943
6538-POCHL,0.2461
6726-NNFWD,0.0597
3002-WQZWT,0.4783
4277-UDIEF,0.0505
1208-NBVFH,0.0682
4912-PIGUY,0.8999
2725-TTRIQ,0.005
3374-TTZTK,0.0881
8990-ZXLSU,0.4667
2275-RBYQS,0.5462
4419-UJMUS,0.0219
7794-JASDG,0.5027
7609-YBPXG,0.0259
5519-TEEUH,0.0175
7856-GANIL,0.2571
0804-XBFBV,0.2228
2676-OXPPQ,0.2345
3703-TTEPD,0.1484
2799-TSLAG,0.0034
2208-NKVVH,0.003
7139-JZFVG,0.002
4987-GQWPO,0.2344
1757-TCATG,0.0066
4776-XSKYQ,0.0376
8048-DSDFQ,0.281
5753-QQWPW,0.0616
6010-DDPPW,0.0126
6693-FRIRW,0.4198
6586-MYGKD,0.0381
3173-NVMPX,0.0955
0248-PGHBZ,0.0385
0623-GDISB,0.523
2892-GESUL,0.0041
7472-EQOAV,0.0172
2043-WVTQJ,0.5142
8034-RYTVV,0.1228
3863-QSTYI,0.1203
5044-LRQAQ,0.6373
1716-LSAMB,0.0023
1333-PBMXB,0.0085
6546-OPBBH,0.0078
5985-BEHZK,0.2293
9127-QRZMH,0.0473
5919-VCZYM,0.2232
9644-KVCNC,0.1647
2137-DQMEV,0.0103
8174-LNWMW,0.0102
9279-CJEOJ,0.6423
7964-VEXDG,0.2398
2404-JIBFC,0.0064
8029-XYPWT,0.0726
4632-PAOYU,0.0073
2990-OGYTD,0.036
6646-JPPHA,0.3768
7658-UYUQS,0.4981
7880-XSOJX,0.2786
4589-IUAJB,0.0142
8746-BFOAJ,0.0357
8457-XIGKN,0.1102
6072-NUQCB,0.0096
8838-GPHZP,0.0095
8750-QWZAJ,0.0011
6918-UMQCG,0.6254
0675-NCDYU,0.0118
6339-DKLMK,0.4058
1346-PJWTK,0.197
5088-QZLRL,0.3643
8023-QHAIO,0.3669
4397-FRLTA,0.1671
3057-VJJQE,0.0196
2302-OUZXB,0.0397
8133-ANHHJ,0.1077
2270-CHBFN,0.2676
5982-FPVQN,0.1774
9107-UKCKY,0.1837
4654-ULTTN,0.0236
5546-BYZSM,0.0582
1492-KGETH,0.0062
4163-HFTUK,0.023
8215-NGSPE,0.0017
8859-YSTWS,0.0196
7601-DHFWZ,0.0122
1998-VHJHK,0.0314
1707-HABPF,0.1667
0487-VVUVK,0.0197
5063-IUOKK,0.0173
4508-OEBEY,0.0857
0027-KWYKW,0.2191
2308-STERM,0.2256
5982-XMDEX,0.0079
6051-PTVNS,0.0033
2877-VDUER,0.0199
9152-AMKAK,0.0881
9432-VOFYX,0.4739
8049-WJCLQ,0.0591
6586-PSJOX,0.0305
9705-ZJBCG,0.0146
6847-KJLTS,0.4559
9670-BPNXF,0.0304
3913-FCUUW,0.0035
3301-VKTGC,0.0228
9555-SAHUZ,0.0234
0816-TSPHQ,0.2232
9932-WBWIK,0.0909
4619-EVPHY,0.5223
5286-YHCVC,0.1212
9115-YQHGA,0.128
4462-CYWMH,0.3841
8963-MQVYN,0.0621
2458-EOMRE,0.1919
9334-GWGOW,0.7679
6542-LWGXJ,0.5572
