CustomerID,churn_probability,risk_band,in_mailer_list
1174-FGIFN,0.0999,Low,0
9909-IDLEK,0.0998,Low,0
0384-LPITE,0.0998,Low,0
6266-QHOJZ,0.0998,Low,0
7691-XVTZH,0.0997,Low,0
4806-DXQCE,0.0996,Low,0
2324-EFHVG,0.0996,Low,0
7764-BDPEE,0.0996,Low,0
3639-XJHKQ,0.0994,Low,0
0742-LAFQK,0.0994,Low,0
1621-YNCJH,0.0993,Low,0
3413-DHLPB,0.0993,Low,0
9367-TCUYN,0.0992,Low,0
3750-RNQKR,0.0992,Low,0
5985-TBABQ,0.0992,Low,0
0106-UGRDO,0.0991,Low,0
3594-UVONA,0.0991,Low,0
4250-WAROZ,0.0989,Low,0
5504-WSIUR,0.0989,Low,0
5639-NTUPK,0.0988,Low,0
1116-DXXDF,0.0986,Low,0
9848-JQJTX,0.0985,Low,0
6500-JVEGC,0.0984,Low,0
5071-FBJFS,0.0984,Low,0
5382-TEMLV,0.0983,Low,0
9495-SKLKD,0.0983,Low,0
9388-ZEYVT,0.0982,Low,0
2001-EWBQU,0.0981,Low,0
3750-YHRYO,0.0981,Low,0
1539-LNKHM,0.0979,Low,0
1984-GPTEH,0.0978,Low,0
0392-BZIUW,0.0978,Low,0
1680-VDCWW,0.0977,Low,0
6465-GSRCL,0.0976,Low,0
4104-PVRPS,0.0974,Low,0
4323-SADQS,0.0972,Low,0
3192-LNKRK,0.0971,Low,0
8822-KNBHV,0.0971,Low,0
1779-PWPMG,0.0971,Low,0
6797-LNAQX,0.097,Low,0
6260-XLACS,0.097,Low,0
4393-OBCRR,0.0969,Low,0
5025-GOOKI,0.0968,Low,0
6891-JPYFF,0.0966,Low,0
5448-VWNAM,0.0965,Low,0
4091-TVOCN,0.0964,Low,0
5522-NYKPB,0.0964,Low,0
2809-ILCYT,0.0964,Low,0
7521-YXVZY,0.0964,Low,0
6435-VWCCY,0.0963,Low,0
6308-CQRBU,0.0963,Low,0
3506-LCJDC,0.0963,Low,0
6837-BJYDQ,0.0962,Low,0
3551-GAEGL,0.0962,Low,0
7055-VKGDA,0.0961,Low,0
5756-JYOJT,0.096,Low,0
3282-ZISZV,0.096,Low,0
6766-HFKLA,0.0959,Low,0
5081-NWSUP,0.0958,Low,0
3173-NVMPX,0.0955,Low,0
5756-OZRIO,0.0954,Low,0
7492-TAFJD,0.0953,Low,0
5934-TSSAU,0.0953,Low,0
5386-THSLQ,0.0952,Low,0
5791-KAJFD,0.0949,Low,0
8909-BOLNL,0.0948,Low,0
0282-NVSJS,0.0947,Low,0
8777-MBMTS,0.0945,Low,0
0486-HECZI,0.0945,Low,0
9089-UOWJG,0.0945,Low,0
8204-TIFGJ,0.0944,Low,0
9770-KXGQU,0.0943,Low,0
7449-HVPIV,0.0943,Low,0
0310-VQXAM,0.0942,Low,0
4199-QHJNM,0.0942,Low,0
5193-QLVZB,0.094,Low,0
8819-ZBYNA,0.094,Low,0
6480-YAGIY,0.094,Low,0
3623-FQBOX,0.0934,Low,0
0201-MIBOL,0.0933,Low,0
0201-OAMXR,0.0932,Low,0
6353-BRMMA,0.0932,Low,0
2223-KAGMX,0.093,Low,0
5577-OTWWW,0.0929,Low,0
9929-PLVPA,0.0929,Low,0
4510-PYUSH,0.0929,Low,0
2351-RRBUE,0.0929,Low,0
4922-CVPDX,0.0928,Low,0
3070-BDOQC,0.0927,Low,0
8417-GSODA,0.0927,Low,0
3518-FSTWG,0.0926,Low,0
7663-CUXZB,0.0924,Low,0
4522-XRWWI,0.0924,Low,0
4598-ZADCK,0.0923,Low,0
2001-MCUUW,0.0923,Low,0
3214-IYUUQ,0.0923,Low,0
5499-ECUTN,0.0922,Low,0
2371-KFUOG,0.0922,Low,0
5804-HYIEZ,0.0921,Low,0
2428-ZMCTB,0.092,Low,0
8559-CIZFV,0.092,Low,0
4431-EDMIQ,0.092,Low,0
0380-ZCSBI,0.092,Low,0
3146-JTQHR,0.092,Low,0
5863-OOKCL,0.0919,Low,0
3567-PQTSO,0.0918,Low,0
6784-XYJAE,0.0916,Low,0
6034-ZRYCV,0.0914,Low,0
3915-ODIYG,0.0913,Low,0
1708-PBBOA,0.0913,Low,0
3062-ICYZQ,0.0912,Low,0
2436-QBZFP,0.0911,Low,0
1919-RTPQD,0.091,Low,0
8263-QMNTJ,0.091,Low,0
2958-NHPPS,0.0909,Low,0
9932-WBWIK,0.0909,Low,0
9391-TTOYH,0.0909,Low,0
2371-JUNGC,0.0909,Low,0
9866-OCCKE,0.0909,Low,0
7100-FQPRV,0.0908,Low,0
5949-EBSQK,0.0907,Low,0
5445-PZWGX,0.0906,Low,0
1577-HKTFG,0.0905,Low,0
7470-DYNOE,0.0905,Low,0
8595-SIZNC,0.0904,Low,0
4049-ZPALD,0.0903,Low,0
0635-WKOLD,0.0902,Low,0
9309-BZGNT,0.0902,Low,0
2388-LAESQ,0.0901,Low,0
7317-GGVPB,0.09,Low,0
6257-DTAYD,0.09,Low,0
8707-RMEZH,0.0898,Low,0
5013-SBUIH,0.0898,Low,0
6919-ELBGL,0.0897,Low,0
9972-NKTFD,0.0895,Low,0
7576-ASEJU,0.0895,Low,0
1222-LRYKO,0.0894,Low,0
5274-XHAKY,0.0892,Low,0
6075-QMNRR,0.0891,Low,0
2546-KZAAT,0.0891,Low,0
0907-HQNTS,0.0891,Low,0
8929-KSWIH,0.089,Low,0
9513-DXHDA,0.089,Low,0
7956-XQWGU,0.089,Low,0
7669-LCRSD,0.0889,Low,0
1956-YIFGE,0.0888,Low,0
6993-YGFJV,0.0887,Low,0
4501-UYKBC,0.0887,Low,0
0661-WCQNQ,0.0887,Low,0
8041-TMEID,0.0886,Low,0
1555-DJEQW,0.0884,Low,0
0347-UBKUZ,0.0882,Low,0
9152-AMKAK,0.0881,Low,0
3374-TTZTK,0.0881,Low,0
8221-EQDGL,0.0881,Low,0
4488-PSYCG,0.088,Low,0
9867-NNXLC,0.088,Low,0
4903-CNOZC,0.088,Low,0
1357-MVDOZ,0.0879,Low,0
7134-HBPBS,0.0879,Low,0
6668-CNMFP,0.0877,Low,0
7841-FCRQD,0.0876,Low,0
8075-GXIUB,0.0876,Low,0
0327-WFZSY,0.0876,Low,0
5915-DGNVC,0.0874,Low,0
9134-WYRVP,0.0874,Low,0
2911-IJORQ,0.0873,Low,0
8628-MFKAX,0.0872,Low,0
5553-AOINX,0.0872,Low,0
9351-HXDMR,0.0872,Low,0
9289-LBQVU,0.087,Low,0
9052-DHNKM,0.087,Low,0
1474-JUWSM,0.0869,Low,0
0835-JKADZ,0.0869,Low,0
6447-GORXK,0.0868,Low,0
9415-TPKRV,0.0868,Low,0
1480-BKXGA,0.0868,Low,0
6040-CGACY,0.0868,Low,0
2038-YSEZE,0.0867,Low,0
5236-PERKL,0.0866,Low,0
3034-ZBEQN,0.0866,Low,0
5038-ETMLM,0.0865,Low,0
1428-IEDPR,0.0865,Low,0
4525-VZCZG,0.0865,Low,0
0842-IWYCP,0.0864,Low,0
9522-ZSINC,0.0864,Low,0
8348-JLBUG,0.0863,Low,0
9786-IJYDL,0.0863,Low,0
6878-GGDWG,0.0863,Low,0
5161-XEUVX,0.0862,Low,0
5127-BZENZ,0.0861,Low,0
4795-WRNVT,0.0861,Low,0
2450-ZKEED,0.0861,Low,0
5671-RQRLP,0.086,Low,0
9498-FIMXL,0.086,Low,0
5914-XRFQB,0.0859,Low,0
0484-JPBRU,0.0859,Low,0
4001-TSBTV,0.0858,Low,0
4881-GQJTW,0.0858,Low,0
6924-TDGMT,0.0857,Low,0
4508-OEBEY,0.0857,Low,0
4909-JOUPP,0.0857,Low,0
1641-BYBTK,0.0857,Low,0
5032-USPKF,0.0856,Low,0
5160-UXJED,0.0856,Low,0
4011-ARPHK,0.0855,Low,0
6900-RBKER,0.0855,Low,0
4119-ZYPZY,0.0854,Low,0
0536-BGFMZ,0.0852,Low,0
1125-SNVCK,0.0852,Low,0
9000-PLFUZ,0.0852,Low,0
7036-TYDEC,0.0851,Low,0
2926-JEJJC,0.0851,Low,0
8647-SDTWQ,0.0851,Low,0
9386-LDCZR,0.0849,Low,0
4760-XOHVN,0.0849,Low,0
9495-REDIY,0.0845,Low,0
7445-WMRBW,0.0845,Low,0
4403-BWPAY,0.0845,Low,0
6035-BXTTY,0.0845,Low,0
0895-UADGO,0.0844,Low,0
2985-JUUBZ,0.0844,Low,0
4622-YNKIJ,0.0843,Low,0
3669-WHAFY,0.0843,Low,0
5195-KPUNQ,0.0843,Low,0
8659-HDIYE,0.0842,Low,0
4098-NAUKP,0.0842,Low,0
4686-GEFRM,0.0841,Low,0
3061-BCKYI,0.0841,Low,0
3229-USWAR,0.084,Low,0
9070-BCKQP,0.0838,Low,0
4134-BSXLX,0.0838,Low,0
2121-JAFOM,0.0836,Low,0
8138-EALND,0.0834,Low,0
4937-QPZPO,0.0833,Low,0
8780-RSYYU,0.0832,Low,0
8552-OBVRU,0.0832,Low,0
3803-KMQFW,0.0829,Low,0
0913-XWSCN,0.0829,Low,0
7690-KPNCU,0.0829,Low,0
7587-AOVVU,0.0828,Low,0
7519-JTWQH,0.0827,Low,0
8065-QBYTO,0.0826,Low,0
5256-SKJGO,0.0825,Low,0
2739-CCZMB,0.0825,Low,0
1282-IHQAC,0.0824,Low,0
6933-FHBZC,0.0824,Low,0
6440-DKQGE,0.0822,Low,0
7838-LAZFO,0.0822,Low,0
7833-PKIHD,0.0821,Low,0
7459-IMVYU,0.0821,Low,0
9933-QRGTX,0.082,Low,0
2834-JRTUA,0.0819,Low,0
2511-MORQY,0.0818,Low,0
5515-IDEJJ,0.0817,Low,0
3373-YZZYM,0.0817,Low,0
3097-PYWXL,0.0817,Low,0
2190-PHBHR,0.0817,Low,0
8467-WYNSR,0.0817,Low,0
9405-GPBBG,0.0816,Low,0
4159-NAAIX,0.0816,Low,0
8089-UZWLX,0.0816,Low,0
6253-WRFHY,0.0816,Low,0
2746-DIJLO,0.0815,Low,0
2634-HCZGT,0.0814,Low,0
2834-JKOOW,0.0814,Low,0
0247-SLUJI,0.0814,Low,0
4174-LPGTI,0.0814,Low,0
5808-TOTXO,0.0814,Low,0
3354-OADJP,0.0814,Low,0
0983-TATYJ,0.0811,Low,0
0396-UKGAI,0.081,Low,0
1061-PNTHC,0.081,Low,0
9962-BFPDU,0.0809,Low,0
2522-WLNSF,0.0809,Low,0
7771-ZONAT,0.0808,Low,0
3739-YBWAB,0.0808,Low,0
5170-PTRKA,0.0807,Low,0
8853-TZDGH,0.0807,Low,0
9637-CDTKZ,0.0806,Low,0
0356-OBMAC,0.0805,Low,0
3696-XRIEN,0.0804,Low,0
7901-IIDQV,0.0804,Low,0
5092-STPKP,0.0803,Low,0
1498-DQNRX,0.0803,Low,0
5619-XZZKR,0.0802,Low,0
2338-BQEZT,0.0801,Low,0
6048-UWKAL,0.0799,Low,0
3705-RHRFR,0.0799,Low,0
9298-WGMRW,0.0798,Low,0
1104-FEJAM,0.0798,Low,0
0479-HMSWA,0.0797,Low,0
2120-SMPEX,0.0797,Low,0
3404-JNXAX,0.0794,Low,0
1898-JSNDC,0.0794,Low,0
2930-UOTMB,0.0793,Low,0
3701-SFMUH,0.0792,Low,0
9350-VLHMB,0.0792,Low,0
7049-GKVZY,0.0792,Low,0
1074-AMIOH,0.0792,Low,0
7426-WEIJX,0.0791,Low,0
2075-RMJIK,0.0788,Low,0
1057-FOGLZ,0.0788,Low,0
7551-DACSP,0.0788,Low,0
9544-PYPSJ,0.0787,Low,0
0068-FIGTF,0.0787,Low,0
9839-ETQOE,0.0787,Low,0
1038-ZAGBI,0.0787,Low,0
7356-IWLFW,0.0786,Low,0
8220-OCUFY,0.0785,Low,0
2323-ARSVR,0.0783,Low,0
8573-CGOCC,0.0783,Low,0
7396-VJUZB,0.0783,Low,0
9700-ISPUP,0.0782,Low,0
9589-ABEPT,0.0782,Low,0
7542-CYDDM,0.0781,Low,0
6082-GLJIX,0.0781,Low,0
3824-RHKVR,0.0779,Low,0
5944-UGLLK,0.0779,Low,0
5336-UFNZP,0.0778,Low,0
6174-NRBTZ,0.0778,Low,0
6100-FJZDG,0.0777,Low,0
4186-ZBUEW,0.0777,Low,0
5060-TQUQN,0.0776,Low,0
0128-MKWSG,0.0775,Low,0
5090-EMGTC,0.0775,Low,0
4942-VZZOM,0.0774,Low,0
8631-XVRZL,0.0773,Low,0
6050-IJRHS,0.0772,Low,0
9912-OMZDS,0.0772,Low,0
2878-RMWXY,0.0772,Low,0
2233-FAGXV,0.0771,Low,0
2469-DTSGX,0.0771,Low,0
1623-NLDOT,0.0769,Low,0
8975-SKGRX,0.0769,Low,0
8884-MRNSU,0.0768,Low,0
5468-BPMMO,0.0767,Low,0
5229-DTFYB,0.0767,Low,0
7868-TMWMZ,0.0767,Low,0
4079-ULGFR,0.0766,Low,0
9445-ZUEQE,0.0766,Low,0
5844-QVTAT,0.0765,Low,0
7672-VFMXZ,0.0765,Low,0
6838-YAUVY,0.0764,Low,0
1325-USMEC,0.0764,Low,0
9013-AQORL,0.0763,Low,0
8246-SHFGA,0.0763,Low,0
5337-IIWKZ,0.0763,Low,0
0305-SQECB,0.0763,Low,0
3205-MXZRA,0.0763,Low,0
6473-ULUHT,0.0762,Low,0
3585-YNADK,0.0762,Low,0
2931-SVLTV,0.0761,Low,0
8205-MQUGY,0.0759,Low,0
2862-JVEOY,0.0758,Low,0
4422-QVIJA,0.0758,Low,0
7435-ZNUYY,0.0758,Low,0
5616-PRTNT,0.0757,Low,0
7909-FIOIY,0.0756,Low,0
0621-JFHOL,0.0756,Low,0
2380-DAMQP,0.0755,Low,0
4376-KFVRS,0.0755,Low,0
6967-QIQRV,0.0754,Low,0
6559-RAKOZ,0.0753,Low,0
5857-XRECV,0.0753,Low,0
9330-DHBFL,0.0753,Low,0
1150-WFARN,0.0752,Low,0
2533-TIBIX,0.0752,Low,0
4322-RCYMT,0.0751,Low,0
1137-DGOWI,0.0751,Low,0
7954-MLBUN,0.0751,Low,0
9239-GZHZE,0.075,Low,0
3011-WQKSZ,0.075,Low,0
4815-TUMEQ,0.0749,Low,0
4318-RAJVY,0.0749,Low,0
4075-WKNIU,0.0748,Low,0
1877-HKBQX,0.0746,Low,0
7742-MYPGI,0.0744,Low,0
0303-UNCIP,0.0742,Low,0
5961-VUSRV,0.0741,Low,0
4647-XXZAM,0.0739,Low,0
4719-UMSIY,0.0738,Low,0
4223-BKEOR,0.0738,Low,0
2054-PJOCK,0.0737,Low,0
3541-ZNUHK,0.0737,Low,0
7595-EHCDL,0.0736,Low,0
8198-RKSZG,0.0736,Low,0
7619-PLRLP,0.0735,Low,0
7191-ADRGF,0.0735,Low,0
9967-ATRFS,0.0735,Low,0
8106-GWQOK,0.0735,Low,0
1937-OTUKY,0.0734,Low,0
2073-QBVBI,0.0733,Low,0
9861-PDSZP,0.0732,Low,0
0254-KCJGT,0.0732,Low,0
5174-ITUMV,0.0731,Low,0
4111-BNXIF,0.073,Low,0
2434-EEVDB,0.073,Low,0
2495-TTHBQ,0.0728,Low,0
6990-YNRIO,0.0727,Low,0
5777-ZPQNC,0.0726,Low,0
8029-XYPWT,0.0726,Low,0
9621-OUPYD,0.0725,Low,0
7156-MXBJE,0.0725,Low,0
7683-CBDKJ,0.0725,Low,0
1097-FSPVW,0.0725,Low,0
5827-MWCZK,0.0725,Low,0
8777-PVYGU,0.0724,Low,0
7995-ZHHNZ,0.0723,Low,0
0164-APGRB,0.0723,Low,0
1410-RSCMR,0.0722,Low,0
3556-BVQGL,0.0722,Low,0
6650-BWFRT,0.0721,Low,0
5202-IVJNU,0.072,Low,0
2208-NQBCT,0.072,Low,0
4830-FAXFM,0.0718,Low,0
9720-JJJOR,0.0717,Low,0
9128-CPXKI,0.0716,Low,0
3729-OWRVL,0.0716,Low,0
3999-WRNGR,0.0715,Low,0
4567-AKPIA,0.0715,Low,0
4328-VUFWD,0.0715,Low,0
6366-XIVKZ,0.0715,Low,0
7876-AEHIG,0.0714,Low,0
8879-ZKJOF,0.0712,Low,0
6727-IOTLZ,0.0712,Low,0
6147-CBCRA,0.0711,Low,0
7032-LMBHI,0.071,Low,0
9294-TDIPC,0.071,Low,0
6893-ODYYE,0.0708,Low,0
6543-JXSOO,0.0708,Low,0
6603-QWSPR,0.0708,Low,0
4513-CXYIX,0.0707,Low,0
2578-JQPHZ,0.0705,Low,0
3082-WQRVY,0.0705,Low,0
5447-VYTKW,0.0704,Low,0
6176-YJWAS,0.0704,Low,0
2710-WYVXG,0.0704,Low,0
8559-WNQZS,0.0704,Low,0
0568-ONFPC,0.0704,Low,0
1470-PSXNM,0.0702,Low,0
0939-EREMR,0.0702,Low,0
5693-PIPCS,0.0701,Low,0
3823-KYNQY,0.07,Low,0
2680-XKKNJ,0.07,Low,0
5898-IGSLP,0.0699,Low,0
6620-HVDUJ,0.0699,Low,0
7722-CVFXN,0.0698,Low,0
5131-PONJI,0.0698,Low,0
5414-OFQCB,0.0697,Low,0
4859-ZSRDZ,0.0696,Low,0
2061-VVFST,0.0695,Low,0
8311-UEUAB,0.0695,Low,0
7993-NQLJE,0.0695,Low,0
5172-RKOCB,0.0694,Low,0
8071-SBTRN,0.0694,Low,0
7338-ERIVA,0.0692,Low,0
7657-DYEPJ,0.0692,Low,0
7666-WKRON,0.0692,Low,0
2091-GPPIQ,0.0691,Low,0
1794-SWWKL,0.069,Low,0
2245-ADZFJ,0.0689,Low,0
5451-YHYPW,0.0689,Low,0
3633-CDBUW,0.0688,Low,0
2673-ZALNP,0.0688,Low,0
5906-CVLHP,0.0687,Low,0
9680-NIAUV,0.0686,Low,0
0565-JUPYD,0.0685,Low,0
5555-RNPGT,0.0685,Low,0
1485-YDHMM,0.0685,Low,0
9350-ZXYJC,0.0684,Low,0
2907-ILJBN,0.0684,Low,0
5748-RNCJT,0.0683,Low,0
1208-NBVFH,0.0682,Low,0
1866-ZSLJM,0.0681,Low,0
9880-TDQAC,0.0681,Low,0
2243-FNMMI,0.068,Low,0
7521-AFHAB,0.068,Low,0
6461-PPAXN,0.068,Low,0
1121-QSIVB,0.068,Low,0
2798-NYLMZ,0.0679,Low,0
7541-YLXCL,0.0678,Low,0
2321-OMBXY,0.0677,Low,0
8201-AAXCB,0.0677,Low,0
2055-BFOCC,0.0676,Low,0
4801-KFYKL,0.0675,Low,0
4106-HADHQ,0.0674,Low,0
8461-EFQYM,0.0674,Low,0
4576-CSAJH,0.0673,Low,0
8166-ZZTFS,0.0672,Low,0
2959-EEXWB,0.0671,Low,0
2988-QRAJY,0.0671,Low,0
9419-IPPBE,0.067,Low,0
7570-WELNY,0.0669,Low,0
0619-OLYUR,0.0669,Low,0
2085-JVGAD,0.0669,Low,0
2144-ESWKO,0.0668,Low,0
3982-DQLUS,0.0667,Low,0
9558-IHEZX,0.0667,Low,0
9577-WJVCQ,0.0666,Low,0
3259-QMXUN,0.0666,Low,0
3470-BTGQO,0.0666,Low,0
2272-JKMSI,0.0665,Low,0
1952-DVVSW,0.0665,Low,0
9845-PEEKO,0.0665,Low,0
5789-LDFXO,0.0664,Low,0
0657-DOGUM,0.0663,Low,0
7047-YXDMZ,0.0662,Low,0
5135-GRQJV,0.0662,Low,0
8984-HPEMB,0.0662,Low,0
9894-QMIMJ,0.0661,Low,0
1345-GKDZZ,0.066,Low,0
5781-BKHOP,0.0659,Low,0
6559-ILWKJ,0.0658,Low,0
9924-JPRMC,0.0657,Low,0
1352-VHKAJ,0.0656,Low,0
0670-ANMUU,0.0655,Low,0
3410-MHHUM,0.0655,Low,0
4495-LHSSK,0.0655,Low,0
6250-CGGUN,0.0654,Low,0
0292-WEGCH,0.0652,Low,0
3340-QBBFM,0.0651,Low,0
0076-LVEPS,0.065,Low,0
1915-OAKWD,0.065,Low,0
5049-MUBWG,0.0649,Low,0
0799-DDIHE,0.0649,Low,0
9473-CBZOP,0.0649,Low,0
4115-UMJFQ,0.0649,Low,0
1841-YSJGV,0.0648,Low,0
0956-SYCWG,0.0648,Low,0
7707-PYBBH,0.0648,Low,0
9788-HNGUT,0.0647,Low,0
4767-HZZHQ,0.0646,Low,0
6635-MYYYZ,0.0646,Low,0
4608-LCIMN,0.0646,Low,0
7550-WIQVA,0.0646,Low,0
5846-QFDFI,0.0645,Low,0
1866-DIOQZ,0.0644,Low,0
5312-IRCFR,0.0644,Low,0
7325-ENZFI,0.0644,Low,0
2483-XSSMZ,0.0644,Low,0
0696-UKTOX,0.0643,Low,0
3452-FLHYD,0.0642,Low,0
0422-OHQHQ,0.0641,Low,0
4137-JOPHL,0.0639,Low,0
9066-QRSDU,0.0638,Low,0
8100-HZZLJ,0.0638,Low,0
4366-CTOUZ,0.0637,Low,0
2717-HVIZY,0.0637,Low,0
3131-NWVFJ,0.0637,Low,0
6765-MBQNU,0.0637,Low,0
9867-JCZSP,0.0636,Low,0
0134-XWXCE,0.0636,Low,0
4369-NYSCF,0.0635,Low,0
0310-SUCIN,0.0635,Low,0
7801-CEDNV,0.0635,Low,0
3957-HHLMR,0.0633,Low,0
5716-EZXZN,0.0633,Low,0
7247-XOZPB,0.0633,Low,0
9926-PJHDQ,0.0633,Low,0
7663-YJHSN,0.0633,Low,0
8404-VLQFB,0.0632,Low,0
8763-KIAFH,0.0632,Low,0
3655-SNQYZ,0.0631,Low,0
7623-HKYRK,0.0628,Low,0
5954-BDFSG,0.0628,Low,0
9885-MFVSU,0.0627,Low,0
3244-CQPHU,0.0627,Low,0
0013-SMEOE,0.0627,Low,0
5236-XMZJY,0.0627,Low,0
4664-NJCMS,0.0626,Low,0
1448-CYWKC,0.0626,Low,0
5203-XEHAX,0.0626,Low,0
0687-ZVTHB,0.0626,Low,0
8085-MSNLK,0.0625,Low,0
4445-KWOKW,0.0625,Low,0
5811-IWXYM,0.0625,Low,0
8329-GWVPJ,0.0625,Low,0
6773-LQTVT,0.0625,Low,0
6869-FGJJC,0.0624,Low,0
0906-QVPMS,0.0624,Low,0
1752-OZXFY,0.0624,Low,0
7005-CYUIL,0.0624,Low,0
9154-QDGTH,0.0621,Low,0
1552-TKMXS,0.0621,Low,0
1936-CZAKF,0.0621,Low,0
8961-QDZZJ,0.0621,Low,0
8963-MQVYN,0.0621,Low,0
2387-KDZQY,0.0621,Low,0
0019-EFAEP,0.062,Low,0
3162-ZJZFU,0.062,Low,0
3197-NNYNB,0.062,Low,0
8869-LIHMK,0.062,Low,0
5056-FIMPT,0.062,Low,0
1004-NOZNR,0.062,Low,0
0872-CASZJ,0.0619,Low,0
1661-CZBAU,0.0619,Low,0
9750-BOOHV,0.0619,Low,0
0997-YTLNY,0.0619,Low,0
6252-DFGTK,0.0618,Low,0
5753-QQWPW,0.0616,Low,0
1455-HFBXA,0.0616,Low,0
7611-YKYTC,0.0615,Low,0
2904-GGUAZ,0.0615,Low,0
7407-SUJIZ,0.0614,Low,0
1360-RCYRT,0.0614,Low,0
3154-CFSZG,0.0613,Low,0
3474-BAFSJ,0.0613,Low,0
8259-NFJTV,0.0612,Low,0
7923-IYJWY,0.0611,Low,0
4304-TSPVK,0.0611,Low,0
3887-PBQAO,0.061,Low,0
4012-ZTHBR,0.061,Low,0
9467-ROOLM,0.061,Low,0
9766-HGEDE,0.0609,Low,0
8630-QSGXK,0.0609,Low,0
9677-AVKED,0.0606,Low,0
1755-RMCXH,0.0605,Low,0
8680-CGLTP,0.0605,Low,0
9705-IOVQQ,0.0605,Low,0
9906-NHHVC,0.0605,Low,0
6416-JNVRK,0.0604,Low,0
5180-UCIIQ,0.0604,Low,0
5546-QUERU,0.0603,Low,0
6508-NJYRO,0.0602,Low,0
7176-WRTNX,0.06,Low,0
6734-FQAJX,0.0599,Low,0
3239-TPHPZ,0.0598,Low,0
8383-SGHJU,0.0597,Low,0
6726-NNFWD,0.0597,Low,0
9313-QOLTZ,0.0597,Low,0
2651-ZCBXV,0.0596,Low,0
5245-VDBUR,0.0596,Low,0
4851-BQDNX,0.0595,Low,0
8976-OQHGT,0.0594,Low,0
9959-WOFKT,0.0594,Low,0
1557-EMYVT,0.0593,Low,0
8097-VBQTZ,0.0593,Low,0
3911-RSNHI,0.0593,Low,0
4709-LKHYG,0.0592,Low,0
4184-VODJZ,0.0592,Low,0
5777-KJIRB,0.0592,Low,0
3963-RYFNS,0.0591,Low,0
8788-DOXSU,0.0591,Low,0
8049-WJCLQ,0.0591,Low,0
9063-ZGTUY,0.0591,Low,0
4194-WHFCB,0.0589,Low,0
0378-CJKPV,0.0589,Low,0
6483-OATDN,0.0588,Low,0
6791-YBNAK,0.0588,Low,0
6352-GIGGQ,0.0587,Low,0
8734-FNWVH,0.0587,Low,0
8898-KASCD,0.0587,Low,0
1114-CENIM,0.0585,Low,0
7931-PXHFC,0.0583,Low,0
5546-BYZSM,0.0582,Low,0
9928-BZVLZ,0.0582,Low,0
9987-LUTYD,0.0581,Low,0
8819-WFGGJ,0.058,Low,0
0547-HURJB,0.058,Low,0
4456-RHSNB,0.0579,Low,0
9347-AERRL,0.0579,Low,0
7353-YOWFP,0.0577,Low,0
6231-WFGFH,0.0575,Low,0
1135-HIORI,0.0575,Low,0
3059-NGMXB,0.0574,Low,0
3472-OAOOR,0.0574,Low,0
0953-LGOVU,0.0574,Low,0
8812-ZRHFP,0.0574,Low,0
2550-QHZGP,0.0573,Low,0
8313-AFGBW,0.0573,Low,0
4163-NCJAK,0.0573,Low,0
1429-UYJSV,0.0572,Low,0
5602-BVFMK,0.0572,Low,0
5020-ZSTTY,0.0572,Low,0
6904-JLBGY,0.0572,Low,0
3547-LQRIK,0.057,Low,0
2368-GAKKQ,0.057,Low,0
1684-FLBGS,0.057,Low,0
6614-FHDBO,0.0568,Low,0
3378-AJRAO,0.0567,Low,0
5855-EIBDE,0.0566,Low,0
4324-BZCKL,0.0566,Low,0
9844-FELAJ,0.0566,Low,0
7753-USQYQ,0.0566,Low,0
8109-YUOHE,0.0563,Low,0
7670-ZBPOQ,0.0563,Low,0
3347-YJZZE,0.0562,Low,0
5512-IDZEI,0.0562,Low,0
7078-NVFAM,0.0559,Low,0
5740-YHGTW,0.0558,Low,0
2348-KCJLT,0.0557,Low,0
6872-HXFNF,0.0557,Low,0
4957-TIALW,0.0557,Low,0
8573-JGCZW,0.0556,Low,0
0428-AXXLJ,0.0556,Low,0
1763-KUAAW,0.0554,Low,0
2192-CKRLV,0.0554,Low,0
9027-TMATR,0.0554,Low,0
9251-WNSOD,0.0553,Low,0
5820-PTRYM,0.0553,Low,0
6551-ZCOTS,0.0553,Low,0
8434-PNQZX,0.0553,Low,0
9553-DLCLU,0.0553,Low,0
0516-OOHAR,0.0552,Low,0
6476-YHMGA,0.0552,Low,0
1525-LNLOJ,0.0552,Low,0
0023-UYUPN,0.0551,Low,0
4694-PHWFW,0.0551,Low,0
3780-DDGSE,0.0551,Low,0
8809-XKHMD,0.0551,Low,0
9470-YFUYI,0.0548,Low,0
6999-CHVCF,0.0548,Low,0
9142-XMYJH,0.0548,Low,0
7110-BDTWG,0.0547,Low,0
4355-HBJHH,0.0547,Low,0
7359-WWYJV,0.0546,Low,0
5593-SUAOO,0.0546,Low,0
3605-JISKB,0.0546,Low,0
0458-HEUZG,0.0545,Low,0
2091-MJTFX,0.0545,Low,0
5183-KLYEM,0.0545,Low,0
3308-JSGML,0.0545,Low,0
6114-TCFID,0.0544,Low,0
4450-MDZFX,0.0543,Low,0
5641-DMBFJ,0.0543,Low,0
7785-RDVIG,0.0543,Low,0
9308-ANMVE,0.0543,Low,0
0946-FKYTX,0.0542,Low,0
7813-TKCVO,0.0542,Low,0
7375-WMVMT,0.0541,Low,0
9891-NQDBD,0.0541,Low,0
3043-SUDUA,0.0539,Low,0
3280-MRDOF,0.0539,Low,0
1297-VQDRP,0.0538,Low,0
